pid,fig,png,mode,ink,kind,region_id,box,transform,parents,note,cut_id,axis,depth,gap,gap_px,half_a,half_b,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,sibling_region,sibling_fate,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source,union,width_before,width_after,duplicate,contains_another_panel,foreign_axes_in_union,spine_before,spine_after,spine_moved,would_production_refuse
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,,"197,500,225,341",,,,,,,,,,,446,68,68,0.95,leftmost column whose run is >= 0.95 of the longest (68 px),447:68px;446:68px;332:52px;331:52px;463:19px;462:19px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,,"197,500,225,341",,,,,,,,,,,331,,,,no free run; leftmost of 2 clipped,331:224-277:clipped;332:224-277:clipped,0,2,224-277,378,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,,"428,500,510,664",,,,,,,,,,,445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,1,"0,527,0,1020",CUT_HALF,,cut 1 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,2,"527,1054,0,1020",CUT_HALF,,cut 1 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,1,col,0,501-554,53,"0,527,0,1020","527,1054,0,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,3,"0,527,0,679",CUT_HALF,,cut 2 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,4,"0,527,679,1020",CUT_HALF,,cut 2 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,2,row,1,664-695,31,"0,527,0,679","0,527,679,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,5,"0,527,0,355",CUT_HALF,,cut 3 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,6,"0,527,355,679",CUT_HALF,,cut 3 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,3,row,2,341-370,29,"0,527,0,355","0,527,355,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,7,"0,527,0,307",CUT_HALF,,cut 4 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,8,"0,527,307,355",CUT_HALF,,cut 4 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,4,row,3,297-317,20,"0,527,0,307","0,527,307,355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,9,"0,406,355,679",CUT_HALF,,cut 5 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,10,"406,527,355,679",CUT_HALF,,cut 5 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,5,col,3,384-428,44,"0,406,355,679","406,527,355,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,11,"0,527,679,729",CUT_HALF,,cut 6 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,12,"0,527,729,1020",CUT_HALF,,cut 6 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,6,row,2,720-739,19,"0,527,679,729","0,527,729,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,13,"0,182,679,729",CUT_HALF,,cut 7 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,14,"182,527,679,729",CUT_HALF,,cut 7 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,7,col,3,172-192,20,"0,182,679,729","182,527,679,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,15,"0,527,729,939",CUT_HALF,,cut 8 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,16,"0,527,939,1020",CUT_HALF,,cut 8 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,8,row,3,930-949,19,"0,527,729,939","0,527,939,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,17,"527,1054,0,357",CUT_HALF,,cut 9 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,18,"527,1054,357,1020",CUT_HALF,,cut 9 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,9,row,1,341-373,32,"527,1054,0,357","527,1054,357,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,19,"527,599,0,357",CUT_HALF,,cut 10 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,20,"599,1054,0,357",CUT_HALF,,cut 10 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,10,col,2,590-609,19,"527,599,0,357","599,1054,0,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,21,"527,599,0,258",CUT_HALF,,cut 11 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,22,"527,599,258,357",CUT_HALF,,cut 11 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,11,row,3,254-262,8,"527,599,0,258","527,599,258,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,23,"527,1054,357,682",CUT_HALF,,cut 12 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,24,"527,1054,682,1020",CUT_HALF,,cut 12 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,12,row,2,669-695,26,"527,1054,357,682","527,1054,682,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,25,"527,1054,357,629",CUT_HALF,,cut 13 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,26,"527,1054,629,682",CUT_HALF,,cut 13 row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,13,row,3,619-640,21,"527,1054,357,629","527,1054,629,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,27,"527,767,682,1020",CUT_HALF,,cut 14 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,28,"767,1054,682,1020",CUT_HALF,,cut 14 col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,CUT,,,,,,14,col,3,743-792,49,"527,767,682,1020","767,1054,682,1020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,29,"106,501,27,297",TRIM,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,30,"142,487,317,341",TRIM,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,31,"99,384,370,664",TRIM,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,32,"428,500,510,664",TRIM,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,33,"138,172,695,708",TRIM,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,34,"192,211,696,720",TRIM,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,35,"92,527,739,930",TRIM,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,36,"130,469,949,975",TRIM,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,37,"572,590,116,254",TRIM,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,38,"573,587,262,273",TRIM,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,39,"609,967,31,341",TRIM,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,40,"565,966,373,619",TRIM,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,41,"604,944,640,669",TRIM,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,42,"553,743,695,981",TRIM,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,43,"792,969,738,981",TRIM,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"92,527,739,930",,,,,,,,,,,444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"92,527,739,930",,,,,,,,,,,444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,44,"609,967,31,341",MERGE,39,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,45,"565,966,373,619",MERGE,40,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,46,"92,527,739,930",MERGE,35,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,47,"428,500,510,664",MERGE,32,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"609,967,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"565,966,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,48,"609,967,31,341",COLUMN_SIBLING,44,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,49,"565,966,373,619",COLUMN_SIBLING,45,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,50,"92,527,739,930",COLUMN_SIBLING,46,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,51,"428,500,510,664",COLUMN_SIBLING,47,unchanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,52,"609,967,738,938",COLUMN_SIBLING,,from 0 overlapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,REGION,53,"565,966,738,938",COLUMN_SIBLING,,from 0 overlapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"609,967,31,341",,,,,,,,,,,645,,,,leftmost of 1 free runs,645:63-327:free,1,0,63-327,823,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"609,967,31,341",,,,,,,,,,,645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"565,966,373,619",,,,,,,,,,,679,,,,leftmost of 3 free runs,679:513-618:free;795:406-514:free;796:406-514:free;678:513-619:clipped,3,1,513-618,805,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"565,966,373,619",,,,,,,,,,,678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"92,527,739,930",,,,,,,,,,,247,,,,leftmost of 3 free runs,247:852-916:free;248:852-916:free;249:852-916:free,3,0,852-916,353,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"92,527,739,930",,,,,,,,,,,444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"428,500,510,664",,,,,,,,,,,445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"428,500,510,664",,,,,,,,,,,445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"609,967,738,938",,,,,,,,,,,679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,823,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"609,967,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,,"565,966,738,938",,,,,,,,,,,679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,805,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,,"565,966,738,938",,,,,,,,,,,679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
